idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
836,NIPEL GALVANIZADO 2.1/2 TUPY *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Niple Galvanizado 2.1/2"" Tupy, utilizado para condução de água, gás, vapor, óleo e outras aplicações hidráulicas. Disponível em ferro galvanizado com rosca BSP.","Cor: Prata; Diâmetro: 65mm; Altura: 7,50cm; Polegada: 2 1/2""; Rosca: BSP; Material: Ferro Galvanizado; Código: 123801133; Normas atendidas: ABNT NBR 6943, ABNT NBR 6925, ASME B 16.3, ASME B 16.39",https://www.lojadopedrao.com.br/niple-galvanizado-2-1-2--123801133-tupy-6780/p,https://www.tupy.com.br/downloads/pdfs/conexoes/catalogo_pt.pdf,https://www.sertao.com.br/niple-duplo-de-ferro-2-x-1-1-2-tupy-327619/p | https://www.sartoriweb.com.br/p-niple-duplo-2-1-2-bs00469 | https://www.acospositano.com.br/niple-duplo-galvanizado-tupy-280-bsp-2-1-2
837,NIPEL GALVANIZADO 3/4,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Niple Galvanizado 3/4 polegada, utilizado em instalações hidráulicas residenciais, comerciais, rurais e industriais. Fabricado em ferro maleável com galvanização a fogo, possui roscas macho BSP em ambas as extremidades.","Bitola: 3/4"", Diâmetro nominal (DN): 20, Temperatura máxima: 185ºC, Pressão máxima: 150 PSI, Rosca: BSP, Classe: 10, Certificado de Normas Nacionais: INMETRO, Norma Técnica: NBR 6943, Tratamento de superfície: Galvanizado a fogo, Material do Corpo: Ferro Maleável, Resistência: Até 150 lbf/pol², Tipo de Conexão: Macho x macho (M/M)",https://construja.com.br/produto/12160/remadi-nipel-ferro-galv-d-34,https://mocelin.ind.br/upload/produtos-ficha-tecnica/392.pdf,https://www.megathor.com.br/niple-galvanizado-34 | https://www.conexopecas.com.br/produtos/ver/422/niple-duplo-3-4-bsp-galvanizado | https://www.lojaqualitytubos.com.br/niple-duplo-galvanizado-de-3-p996248
1100,REGISTRO DE ESFERA 1'' C/ ALAVANCA *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Registro de Esfera com Alavanca 1"" em Metal (DN25, PN25) é indicado para aplicações hidráulicas, industriais e de gás que exigem controle de fluxo seguro e eficiente. Produzido com corpo metálico de alta durabilidade, suporta pressão de até 25 bar e oferece excelente vedação.","Corpo em latão niquelado, alavanca em aço zincado; Diâmetro roscável: 1”; Padrão de rosca: BSP paralelo, seguindo 228-1; Pressão de serviço: 25 kgf/cm² (250 m.c.a); Vedações da esfera em P.T.F.E. puro; Temperatura máxima: 120°C; Haste da alavanca com dupla vedação em Viton®; Passagem Plena.",https://www.gusmann.com.br/construcao/encanamento/conexoes/registro-de-esfera-alavanca-1-metal-dn25-pn25,Não encontrado,https://www.hidrauconexloja.com.br/produto/registro-esfera-latao-c-alavanca-pn-40-de-1.html | https://www.construmarques.com.br/produto/registro-esfera-alavanca-deca-1-1552-b-100-74269 | https://www.hidroliveira.com.br/registro-de-esfera-alavanca-1-fxf-vermelha-sowshop
1098,REGISTRO DE ESFERA 1/2 C/ ALAVANCA *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Registro de esfera com alavanca de 1/2 polegada, utilizado em instalações hidráulicas para controle de fluxo de água e ar.","Corpo em latão cromado, conexão roscada BSP, pressão de serviço até 40 m.c.a, temperatura máxima de 60°C, bitola 1/2 polegada, acionamento por alavanca.",https://www.mercadolivre.com.br/registro-valvula-esfera-femea-12-c-alavanca-ar-e-agua-pn25/up/MLBU3654011220,https://mediahub.wavin.com/m/2312a6977d02073d/original/FT-Registros-metalicos.pdf,https://www.ferramentaskennedy.com.br/registro-esfera-em-latao-12-com-alavanca-liege-195448/p | https://www.sodimac.com.br/sodimac-br/product/1041787/registro-esfera-com-alavanca-1-2/1041787 | https://loja.inspiracaoengenharia.com.br/registro-esfera-alavanca-12-npt-i-x-12-npt-i
1099,REGISTRO DE ESFERA 3/4 C/ ALAVANCA *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Registro Esfera Viqua Rosca Externa 3/4"" Predial é ideal para instalações hidráulicas de alta qualidade, com volante ergonômico e conformidade com a norma NBR 11306.","Espessura: 3/4, Material: PVC, Fornecedor: Viqua Ind. de Plásticos Ltda, Marca: Víqua, Bitola: Rosca Externa 3/4"", Pressão Máxima: 8,0 kgf/cm² ou 80 m.c.a, Acionamento: 1/4 de volta, Temperatura Máxima: 45°C, Função: Registro para bloqueio de vazão, Vazão plena, Corpo monobloco, Volante ergonômico.",https://www.efacil.com.br/loja/produto/registro-esfera-viqua-rosca-externa-3-4-predial-embalagem-com-5-unidades-p4808824,Não encontrado,https://www.casteloforte.com.br/produto/134050-registro-esfera-com-alavanca-vazao-total-34quot | https://www.redeconstruirmilmart.com.br/busca?tag=Registro+Esfera+Alavanca+3%2F4%22
1104,REGISTRO GAVETA 1510 1'' DECA *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Registro Gaveta 1.1/4'' Deca, fabricado em liga de cobre e latão, indicado para uso residencial e predial. Possui passagem plena e é adequado para manutenção e reparos em tubulações.","Marca: Deca; Código: 1510.H.114; Acabamento: Bruto; Material: Liga de Cobre (bronze e latão), Plásticos de Engenharia, Elastômeros; Dimensões (AxLxC): 110mm X 49mm X 59mm; Bitola de entrada de água: 1.1/4''; Pressão mín/max: 2 - 140 MCA; Norma: NBR15705",https://www.pontodoencanador.com/produto/reg-deca-gav-hd-1510-v-verde-114.html,Não encontrado,https://www.pontodoencanador.com/produto/reg-deca-gav-hd-1510-v-verde-114.html | https://cesconstrucao.com.br/registro-de-gaveta-p-uso-residencial-e-predial-hd-1510-1-2-deca | https://www.normatel.com.br/produto/registro-gaveta-1510-hd-3-4--deca-72692
1101,REGISTRO GAVETA 1510 1/2 DECA *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Registro de Gaveta Residencial 1/2” Deca 1510.HD.012, utilizado para controle de redes hidráulicas em residências e apartamentos. Fabricado em liga de cobre e plásticos de engenharia, com resistência à tração, corrosão e danos superficiais.","Linha: Registro Gaveta 1510; Dimensões: 79mm x 50mm x 41mm; Acabamento: Bruto; Material: Liga de Cobre (bronze e latão), Plásticos de Engenharia, Elastômeros; Peso: 0.191 kg; Norma Técnica: NBR15705; Pressão mín/max: 2 - 140 MCA; Bitola de entrada de água: 1/2""; Indicação de uso: Residencial; Temperatura Máxima da Água: 168 °C",https://vivadecorashop.com.br/registro-de-gaveta-residencial-12%E2%80%9D-deca-1510.hd.012,https://produtos.deca.com.br/1510.HD.012/fichaTecnica/ficha_tecnica_1662109233426_1510.HD.012.pdf,https://vivadecorashop.com.br/registro-de-gaveta-residencial-12%E2%80%9D-deca-1510.hd.012 | https://cesconstrucao.com.br/registro-de-gaveta-p-uso-residencial-e-predial-hd-1510-1-2-deca | https://www.lojadexco.com.br/blog/deca-registro-de-gaveta-deca-1-2-para-uso-residencial-e-predial-1510-hd-012/p
1103,REGISTRO GAVETA 1510 3/4 DECA *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Registro de Gaveta Deca Predial e Residêncial 3/4"" - 1510.HD.034 é um produto de alta qualidade e durabilidade, ideal para controlar o fluxo de água em residências e estabelecimentos comerciais. Fabricado em latão de alta qualidade, possui uma gaveta que permite controle preciso do fluxo de água e é compatível com tubos de 3/4 polegadas.","Linha: Registro Gaveta 1510; Dimensões(AxLxC): 95mm X 43mm X 50mm; Acabamento: Bruto; Material: Liga de Cobre (bronze e latão), Plásticos de Engenharia, Elastômeros; Peso líquido: 0.265 kg; Peso bruto: 0.276 kg; Norma: NBR 15705; Pressão mín/max: 2 - 140 MCA; Bitola de entrada de água: 3/4""",https://www.construmarques.com.br/produto/registro-de-gaveta-deca-predial-e-residencial-3-4-1510-hd-034-74268,Não encontrado,https://www.construmarques.com.br/produto/registro-de-gaveta-deca-predial-e-residencial-3-4-1510-hd-034-74268 | https://comercialprado.com.br/p-registro-gaveta-bruto-3-4-deca-1510-hd-034 | https://www.caciquehomecenter.com.br/registro-de-gaveta-25-1510-hd-deca/p
3005,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1'' ( CAP GALV ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tampão Externo (Roscado Interno) Galvanizado 1"" é uma conexão hidráulica fabricada em aço galvanizado, projetada para vedação e fechamento de extremidades em tubulações e conexões roscadas. Oferece alta resistência mecânica e proteção contra corrosão, sendo ideal para uso em sistemas hidráulicos, pneumáticos e industriais.","Tipo: Tampão (Cap) Roscável, Bitola: 1"", Padrão de Rosca: BSP, Material: Aço galvanizado, Acabamento: Galvanizado, Aplicação: Fechamento de tubulações e conexões, Resistência à corrosão: Sim, Instalação: Rosqueável, Uso indicado: Hidráulico, pneumático e industrial, Normas de fabricação: ABNT NBR 6943, ISO 49, EN 10242, NBR NM ISO 7-1, Garantia: 1 ano contra defeito de fabricação.",https://www.hidrauconex.com/tampao-cap-galvanizado-de-1-polegada,Não encontrado,https://www.hidrauconex.com/tampao-cap-galvanizado-de-1-polegada | https://www.piatatem.com.br/conexao-caps--tampao--galvanizado-rosca--1--65295046 | https://www.emporiovilareal.com/produtos/tampao-cap-galvanizado-1
3006,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1.1/2 ( CAP GALV ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tampão externo (rosca interna) galvanizado de 1.1/2 polegada, produzido em ferro fundido maleável e galvanizado a fogo, conforme normas ABNT NBR 6943, ISO 49 e EN 10242. Ideal para sistemas hidráulicos e de combate a incêndio.","Material: Ferro fundido maleável; Diâmetro: 1.1/2 polegada; Rosca: BSP (British Standard Pipe); Pressão de trabalho: 150 Ibf/pol²; Tratamento de superfície: Galvanização a fogo; Certificações: UL, FM, VDS, LPCB, CE; Temperatura: Até 120°C.",https://www.sosten.com.br/irrigacao/conexoes/tampao-cap-galvanizado-1-12-tup,Não encontrado,https://www.hidrauconex.com/tampao-cap-galvanizado-de-1-12-polegada | https://www.sosten.com.br/irrigacao/conexoes/tampao-cap-galvanizado-1-12-tup | https://www.santeconline.com.br/tampao-cap-galvanizado-1-1-2-tupy
3007,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1.1/4'' ( CAP GALV ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tampão externo com roscas internas galvanizado, de 1.1/4 polegada, utilizado para fechamento de tubulações em sistemas hidráulicos e pneumáticos.","Diâmetro nominal: 1.1/4"" (DN 32); Material: Ferro maleável galvanizado; Rosca: BSP (British Standard Pipe) fêmea; Classe: 10; Pressão de trabalho: 150 LBS (10,5 kgf/cm²); Norma: ABNT NBR 6943; Certificado INMETRO; Resistência: 150 Ibf/pol²; Temperatura de serviço: até 300°C.",https://www.hidrauconex.com/tampao-cap-galvanizado-de-1-14-polegada,Não encontrado,https://www.acospositano.com.br/tampao-com-sextavado-galvanizado-tupy-300-bsp-1-1-4-TSG114 | https://rimar.com.br/produto/tampao-sextavado-galv-bsp-150-tupy-1-1-4
3008,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1/2'' ( CAP GALV ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tampão Galvanizado 1/2"" é um componente essencial para sistemas de tubulação, projetado para fornecer uma vedação eficaz em extremidades de tubos ou conexões. Construído em material galvanizado resistente à corrosão, este tampão oferece durabilidade e confiabilidade em uma variedade de aplicações industriais, comerciais e residenciais.","Tipo: Tampão Galvanizado; Tamanho: 1/2""; Material: Ferro maleável galvanizado; Rosca: Fêmea (Interna - BSP ou NPT); Classe de Pressão: 150 lbs; Normas: ABNT NBR 6943, ISO 49, EN 10242; Peso: 0,054 kg; Dimensões: A: 1,6 cm x L: 1,1 cm x P: 0,9 cm.",https://www.stagro.com.br/loja/produto/tampao-galv-1-2p-PROD-283,https://www.cesama.com.br/site/uploads/arquivos_editais/2125/164382922641504125804.pdf,https://www.energiaaquecimento.com.br/tampao-cap-galvanizado-1-2 | https://www.hidrauconex.com/tampao-cap-galvanizado-de-12-polegada | https://www.piatatem.com.br/conexao-caps--tampao--galvanizado-rosca-1-2----mech-27833194
3009,TAMPAO EXTERNO (ROSCA INTERNA) GALV 2'' ( CAP GALV ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tampão externo galvanizado de 2 polegadas, produzido em ferro maleável e submetido ao processo de galvanização a fogo. Ideal para fechamento e vedação hermética em sistemas de tubulação.","Diâmetro: 2"", Material: Ferro maleável galvanizado, Rosca: Interna BSP, Pressão de trabalho: até 150 LBS (10,5 kgf/cm²), Normas: ABNT NBR 6943, ISO 49, EN 10242, Temperatura de operação: -20°C a +300°C",https://www.hidrauconex.com/tampao-cap-galvanizado-de-2-polegadas,Não encontrado,https://www.hidrauconex.com/tampao-cap-galvanizado-de-2-polegadas | https://www.maximaprotection.com.br/tampao-cap-galv-212 | https://www.santeconline.com.br/tampao-cap-galvanizado-2-tupy
3010,TAMPAO EXTERNO (ROSCA INTERNA) GALV 3/4 ( CAP GALV ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tampão externo galvanizado de 3/4 polegada, produzido em ferro maleável e galvanizado a fogo, com rosca interna BSP. Ideal para fechamento de tubulações em sistemas hidráulicos e de combate a incêndio.","Rosca: BSP, Diâmetro: 3/4"", Material: Ferro maleável galvanizado, Pressão de trabalho: até 150 LBS (10,5 kgf/cm²), Normas: ABNT NBR 6943, ISO 49, EN 10242, NBR NM ISO 7-1",https://www.hidrauconex.com/tampao-cap-galvanizado-de-34-polegada,Não encontrado,https://www.hidrauconex.com/tampao-cap-galvanizado-de-34-polegada | https://www.lojaqualitytubos.com.br/tampao-galvanizado-de-3-4-p997179 | https://www.proposto.com.br/49459-tampo-cap-galvanizado-34-polegadas-rosca-bsp-p29626
2999,"TAMPAO INTERNO (ROSCA EXTERNA) GALV 1"" ( PLUG OU BUJÃO ) *",ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tampão interno com rosca externa de 1 polegada, utilizado para vedar extremidades de tubulações. Feito de ferro galvanizado, resistente à corrosão e adequado para aplicações hidráulicas.","Material: Ferro fundido maleável galvanizado. Rosca: BSP (British Standard Pipe). Normas: ABNT NBR 6925, ASME B 16.3, ASME B 16.14, ASME B 16.39. Pressão de trabalho: 150 Libras. Temperatura: Até 120°C - 360lbf/pol2 (psi) ou até 300°C - 290lbf/pol2 (psi).",https://www.mercadolivre.com.br/bujao-plug-tampao-ferro-galv-bsp-34-tupy--c10un/up/MLBU1721997710,Não encontrado,https://www.portaldaterra.com.br/bujao-galvanizado-1-tampao-plug | https://distribuidorafadef.com.br/produtos/bujao-plug-galvanizado-rosca-macho-bsp-11-fios-mech | https://www.hidrauconex.com/bujao-plug-galvanizado-de-12-polegada
3000,TAMPAO INTERNO (ROSCA EXTERNA) GALV 1.1/2 ( PLUG OU BUJÃO ),ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tampão interno (rosca externa) galvanizado de 1.1/2 polegadas, utilizado para vedação e fechamento de extremidades em sistemas hidráulicos e industriais.","Marca: Tupy, Tipo: Bujão BSP Macho, Material: Ferro Fundido Maleável, Acabamento: Galvanizado a Fogo, Tipo de Rosca: BSP Macho, Bitola: 1.1/2 Polegadas, Rosca Externa (D): 48 mm, Altura (H): 37 mm, Cabeça Quadrada (S): 21 mm, Pressões de Trabalho: Até 120°C: 25 bar (360 psi), Até 300°C: 20 bar (290 psi), Pressão de Teste: 100 bar (1.500 psi)",https://www.topopcoes.com.br/tubos-conexoes-irrigacao/tampao-bujao-1-12-polegadas-galvanizado-rosca-bsp-macho-tupy,Não encontrado,https://www.zeusdobrasil.com.br/produto/conexao-bujao-plug-galvanizado-19056 | https://www.portaldaterra.com.br/bujao-galvanizado-1-tampao-plug | https://www.hidrauconex.com/bujao-plug-galvanizado-de-1-14-polegada
3002,TAMPAO INTERNO (ROSCA EXTERNA) GALV 1/2 ( PLUG OU BUJÃO ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tampão Galvanizado 1/2"" é um componente essencial para sistemas de tubulação, projetado para fornecer uma vedação eficaz em extremidades de tubos ou conexões. Construído em material galvanizado resistente à corrosão, oferece durabilidade e confiabilidade em diversas aplicações.","Tipo: Tampão Galvanizado; Tamanho: 1/2""; Material: Ferro maleável galvanizado; Rosca: BSP (British Standard Pipe); Pressão Máxima de Serviço: Até 150 LBS (10,5 kgf/cm²); Normas: ABNT NBR 6943, ISO 49, EN 10242; Peso: 0,054 kg; Dimensões: A: 1,6 cm x L: 1,1 cm x P: 0,9 cm.",https://www.stagro.com.br/loja/produto/tampao-galv-1-2p-PROD-283,Não encontrado,https://www.guaxucabos.com.br/tampao-galvanizado-rosca-interno-1/2 | https://www.hidrauconex.com/bujao-plug-galvanizado-de-12-polegada | https://www.lojaqualitytubos.com.br/tampao-galvanizado-de-1-2-p997192
3003,"TAMPAO INTERNO (ROSCA EXTERNA) GALV 2"" ( PLUG OU BUJÃO ) *",ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tampão Interno (Roscado Externo) Galvanizado 2"" é uma conexão de fechamento com rosca externa (macho) projetada para vedar extremidades ou saídas de tubulação com rosca fêmea. Ideal para sistemas hidráulicos, industriais e redes de combate a incêndio.","Material: Ferro Maleável, galvanizado por imersão a quente; Rosca: Padrão BSP (Cônica) - NBR NM ISO 7-1; Pressão Máxima de Serviço: Até 2,5 MPa (25 bar) a 120°C; 2,0 MPa (20 bar) até 300°C; Norma Principal: ABNT NBR 6943; Certificações: INMETRO, UL, FM, VDS, LPCB, CE; Bitola: 2 polegadas; Rosca externa (D): 59 mm; Altura (H): 46 mm; Cabeça quadrada (S): 27 mm.",https://www.topopcoes.com.br/tubos-conexoes-irrigacao/tampao-bujao-2-polegadas-galvanizado-rosca-bsp-macho-tupy,Não encontrado,https://www.hidrauconexloja.com.br/produto/tampao-galvanizado-2-mech.html | https://www.topopcoes.com.br/tubos-conexoes-irrigacao/tampao-bujao-2-polegadas-galvanizado-rosca-bsp-macho-tupy | https://www.segurimax.com.br/bujao-plug-galvanizado
3004,TAMPAO INTERNO (ROSCA EXTERNA) GALV 3/4'' ( PLUG OU BUJÃO ),ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tampão Galvanizado 3/4"" é um componente essencial para sistemas de tubulação, projetado para fornecer uma vedação eficaz em extremidades de tubos ou conexões. Construído em material galvanizado resistente à corrosão, oferece durabilidade e confiabilidade.","Tipo: Tampão Galvanizado; Tamanho: 3/4""; Material: Ferro maleável galvanizado; Rosca: BSP; Pressão de trabalho: 25 Bar (até 65°C); Temperatura de trabalho: -20°C a 200°C; Peso: 0,088 kg; Dimensões: A: 1,6 cm x L: 1,1 cm x P: 0,9 cm.",https://www.stagro.com.br/loja/produto/tampao-galv-3-4p-PROD-282,Não encontrado,https://www.hidrauconex.com/bujao-plug-galvanizado-de-34-polegada | https://loja.mtibrasil.com.br/conexoes-e-acessorios/conexoes-galvanizadas/plug-bujao-rosca-de-34-galvanizada
2985,TEE GALVANIZADO 1'' *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tê galvanizado 1 pol BSP 90°, fabricado em aço com revestimento galvanizado. Ideal para ramificações em sistemas hidráulicos e de gás, oferece alta resistência à corrosão e durabilidade.","Tamanho nominal: 1 pol, Tipo de rosca: BSP, Ângulo: 90°, Material: aço galvanizado, Aplicação: sistemas hidráulicos e de gás, Resistência à corrosão e desgaste, Pressão máxima de serviço: 2,5Mpa, Temperatura de operação: 120°C a 300°C.",https://www.proposto.com.br/51473-t-galvanizada-1-pol-bsp-90-para-conexes-p30607,Não encontrado,https://www.maximaprotection.com.br/tee-galv-1-x-90 | https://www.proposto.com.br/51473-t-galvanizada-1-pol-bsp-90-para-conexes-p30607 | https://www.piatatem.com.br/conexao-tee-galvanizado-1----remadi-47932071
2986,TEE GALVANIZADO 1.1/2 '' *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tee Galvanizado 90° F/F de 1.1/2"" é fabricado em ferro maleável com galvanização a fogo, projetado para junções em T com ângulo de 90 graus em tubulações industriais.","Diâmetro nominal: 1.1/2"" (DN 40); Rosca: BSP; Norma: NBR 6943; Classe de pressão: 150 LBS (10,5 kgf/cm²); Material: Ferro maleável galvanizado; Certificações: INMETRO, ISO 7/1",https://www.lojaqualitytubos.com.br/tee-galvanizado-90-25c2-25b0-de-1-1-2--p996157,https://www.lojaqualitytubos.com.br/custom/content/themes/quality-tubos/assets/img/download/quality_catalogo.pdf,https://www.lojaqualitytubos.com.br/tee-galvanizado-90-de-1-1-4-p996159 | https://pnptuboseconexoes.com.br/produto/te-galvanizado | https://www.conquistamaquinas.com.br/importacao/te-galvanizado-14-
2987,TEE GALVANIZADO 1.1/4 *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tee Galvanizado 90° F/F de 1.1/4"" (DN 32) é produzido em ferro maleável com galvanização a fogo, garantindo elevada resistência contra corrosão. Possui rosca BSP e é projetado para criar derivações em ângulo de 90 graus em sistemas de tubulação.","Diâmetro nominal (DN): DN 32, Bitolas: 1.1/4"", Certificado de Normas Nacionais: INMETRO, Norma Técnica: NBR 6943, Tipo de Rosca: BSP, Classe: 10, Fabricante: MECH, Tratamento de superfície: Galvanizado a fogo, Fios: Tipo 11, Material do Corpo: Ferro Maleável, Resistência: Até 150 lbf/pol², Tipo de Conexão: Fêmea x fêmea (F/F), Temperatura máxima: 185°C, Pressão máxima: 150 PSI, Garantia: 90 dias",https://www.lojaqualitytubos.com.br/tee-galvanizado-90-de-1-1-4-p996159,https://www.lojaqualitytubos.com.br/custom/content/themes/quality-tubos/assets/img/download/quality_catalogo.pdf,https://www.lojaqualitytubos.com.br/tee-galvanizado-90-de-1-1-4-p996159 | https://www.riberfluid.com.br/conexoes/tee-galvanizado-150lbs-1-14
2989,TEE GALVANIZADO 1/2'' 90 *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tê Galvanizado 1/2"" x 90° é um componente robusto e versátil para sistemas de tubulação, projetado para proporcionar uma conexão eficiente em uma variedade de aplicações industriais, comerciais e residenciais. Construído em material galvanizado resistente à corrosão, este Tê oferece durabilidade e confiabilidade mesmo em ambientes adversos.","Tipo: Tê Galvanizado, Tamanho: 1/2"", Ângulo: 90°, Material: Galvanizado, Rosca: BSP, Pressão de Trabalho: 150 LBS (10,5 kgf/cm²), Norma Técnica: NBR 6943, Certificado: INMETRO, Tratamento de Superfície: Galvanizado a Fogo, Material do Corpo: Ferro Maleável",https://www.stagro.com.br/loja/produto/tee-galvanizado-1-2-x-90-PROD-265,https://www.lojaqualitytubos.com.br/custom/content/themes/quality-tubos/assets/img/download/quality_catalogo.pdf,https://uniconex.com.br/produto/tee-galvanizado-90o | https://www.lojaqualitytubos.com.br/tee-galvanizado-90-de-2-1-2-p996153 | https://www.lojaqualitytubos.com.br/tee-galvanizado-90-de-1-1-4-p996159
2350,TEE GALVANIZADO 2'' REMADI *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O TEE Galvanizado 2"" Fêmea/Fêmea/Fêmea CG130H da Remadi é um componente essencial em sistemas de tubulação, projetado para permitir a conexão de três tubos ou conexões em uma direção perpendicular. Fabricado com materiais galvanizados de alta resistência, oferece durabilidade e resistência à corrosão.","Código: CG130H, Medida (polegada): 2"", Diâmetro: 50, Peso: 0,780g, Modelo: B1 de Classe BSP, 150 Libras",https://www.guemat.com.br/tee-galvanizado-2-femea/femea/femea-cg130h-remadi,https://www.aecweb.com.br/produto/conexao-te-galvanizado-34-remadi/91959,https://www.guemat.com.br/tee-galvanizado-2-femea/femea/femea-cg130h-remadi | https://www.panorama.com.br/tee-galvanizado-2----remadi/p
2990,TEE GALVANIZADO 2.1/2 '' *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tee Galvanizado 90° F/F de 2.1/2"" é fabricado em ferro maleável com galvanização a fogo, oferecendo proteção anticorrosiva e resistência a pressões de trabalho de 150 LBS (10,5 kgf/cm²). É projetado para criar derivações em tubulações de grande diâmetro, atendendo à norma NBR 6943.","Diâmetro nominal (DN): DN 65, Bitola: 2.1/2"", Rosca: BSP, Classe: 10, Material do corpo: Ferro Maleável, Tratamento de superfície: Galvanizado a fogo, Resistência: Até 150 lbf/pol², Temperatura máxima: 185ºC, Pressão máxima: 150 PSI",https://www.lojaqualitytubos.com.br/tee-galvanizado-90-de-2-1-2-p996153,Não encontrado,https://www.lojaqualitytubos.com.br/tee-galvanizado-45-de-2-1-2-y-p997589 | https://www.raextintores.com.br/tee-galvanizado-x-90-212 | https://www.decar.com.br/bucha-red-galv-2-1-2-x-1-1-2-pol
2992,TEE GALVANIZADO 3/4'' *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Tee Galvanizado 90° F/F de 3/4"" (DN 20) fabricado em ferro maleável com galvanização a fogo, proporcionando proteção contra processos corrosivos. Suporta pressão operacional de 150 LBS (10,5 kgf/cm²) e atende à norma NBR 6943.","Material: Ferro maleável galvanizado; Rosca BSP; Pressão operacional: 150 LBS (10,5 kgf/cm²); Norma: NBR 6943; Tamanho: 3/4"" (DN 20); Dimensões: A: 1,6 cm x L: 1,1 cm x P: 0,9 cm.",https://www.lojaqualitytubos.com.br/tee-galvanizado-90-de-3-4-p996163,Não encontrado,https://www.pontodoencanador.com/produto/i-galv-te-galv-34.html | https://www.conquistamaquinas.com.br/importacao/te-galvanizado-34 | https://www.riberfluid.com.br/conexoes/tee-galvanizado-150lbs-34
2988,TEE GALVANIZADO 45' 1/2 *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Tê 45 Graus de 1/2 polegada galvanizado é um componente robusto e versátil para sistemas de tubulação, construído em material galvanizado resistente à corrosão, ideal para aplicações industriais, comerciais e residenciais.","Tipo: Tê 45 Graus, Diâmetro: 1/2 Polegada, Material: Galvanizado, Rosca: BSP, Norma: ABNT NBR 6943, Classe: 10, Pressão de trabalho: 150 libras (aprox. 10,3 bar)",https://stagro.com.br/loja/produto/tee-45-graus-1-2-galvanizado-PROD-1234&tab=avaliacoes&pagina=82,Não encontrado,https://www.qualitytubos.com.br/conexoes-galvanizadas/tee-galvanizado/tee-galvanizado-45-de-12-y | https://centerchamas.com.br/produto/tee-galvanizado-45-1-2 | https://shoppingdaseguranca.com.br/rede-de-hidrantes/tee-galv-1-1-2-x-45
