idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
3990,TELA ARTICULADA FIO 16 MALHA 40 ( GALVANIZADA ) *,GERAL,GERAL,P.E.,"Tela articulada de fio 16 com malha de 40, galvanizada.","Fio: 16, Malha: 40, Material: Galvanizada",Não encontrado,Não encontrado,
3991,TELA ARTICULADA FIO 16 MALHA 50 ( GALVANIZADA ) *,GERAL,GERAL,P.E.,"Tela articulada de fio 16 com malha de 50, galvanizada.","Fio 16, malha 50, galvanizada.",Não encontrado,Não encontrado,
3992,TELA ARTICULADA FIO 18 MALHA 15 ( GALVANIZADA ) *,GERAL,GERAL,P.E.,"Tela articulada de fio 18 com malha 15, galvanizada.","Fio 18, malha 15, galvanizada.",Não encontrado,Não encontrado,
3994,TELA ARTICULADA FIO 18 MALHA 20 ( GALVANIZADA ) *,GERAL,GERAL,P.E.,"Tela articulada de fio 18 com malha 20, galvanizada.","Fio: 18, Malha: 20, Tipo: Galvanizada",Não encontrado,Não encontrado,
3995,TELA ARTICULADA FIO 18 MALHA 25 ( GALVANIZADA ) *,GERAL,GERAL,P.E.,"Tela articulada de fio 18 com malha de 25 mm, galvanizada.","Fio 18, malha de 25 mm, galvanizada.",Não encontrado,Não encontrado,
3996,TELA ARTICULADA FIO 18 MALHA 30 ( GALVANIZADA ) *,GERAL,GERAL,P.E.,"Tela articulada de fio 18 com malha 30, galvanizada.","Fio 18, malha 30, galvanizada.",Não encontrado,Não encontrado,
3997,TELA ARTICULADA FIO 18 MALHA 40 ( GALVANIZADA ) *,GERAL,GERAL,P.E.,"Tela articulada de fio 18 com malha 40, galvanizada.","Fio 18, malha 40, galvanizada.",Não encontrado,Não encontrado,
4001,TELA ONDULADA FIO 10 MALHA 20 *,GERAL,GERAL,P.E.,Tela ondulada de fio 10 com malha 20. Produto utilizado para cercas e outras aplicações de contenção.,"Fio: 10, Malha: 20",Não encontrado,Não encontrado,
4002,TELA ONDULADA FIO 10 MALHA 23 *,GERAL,GERAL,P.E.,Tela ondulada de fio 10 com malha 23. Produto utilizado para cercas e divisões de áreas.,Fio: 10; Malha: 23,Não encontrado,Não encontrado,
4003,TELA ONDULADA FIO 10 MALHA 25 *,GERAL,GERAL,P.E.,Tela ondulada de fio 10 com malha 25. Produto utilizado para cercas e proteções.,"Fio: 10, Malha: 25",Não encontrado,Não encontrado,
4004,TELA ONDULADA FIO 10 MALHA 30 *,GERAL,GERAL,P.E.,Tela ondulada de fio 10 com malha 30. Utilizada para cercas e proteções.,"Fio: 10, Malha: 30",Não encontrado,Não encontrado,
4005,TELA ONDULADA FIO 10 MALHA 32 *,GERAL,GERAL,P.E.,Tela ondulada de fio 10 com malha 32. Utilizada para cercas e proteções.,"Fio: 10, Malha: 32",Não encontrado,Não encontrado,
4006,TELA ONDULADA FIO 10 MALHA 40 *,GERAL,GERAL,P.E.,Tela ondulada de fio 10 com malha 40. Utilizada para diversas aplicações de vedação e proteção.,"Fio: 10, Malha: 40",Não encontrado,Não encontrado,
4007,TELA ONDULADA FIO 10 MALHA 50 *,GERAL,GERAL,P.E.,Tela ondulada de fio 10 com malha de 50.,"Fio 10, malha 50.",Não encontrado,Não encontrado,
4008,TELA ONDULADA FIO 12 MALHA 13 *,GERAL,GERAL,P.E.,"Tela ondulada de fio 12 com malha 13, utilizada para cercas e proteções.","Fio: 12, Malha: 13",Não encontrado,Não encontrado,
4009,TELA ONDULADA FIO 12 MALHA 20 *,GERAL,GERAL,P.E.,Tela ondulada de fio 12 com malha 20. Utilizada para cercamentos e proteções.,Fio: 12; Malha: 20,Não encontrado,Não encontrado,
4010,TELA ONDULADA FIO 12 MALHA 23 *,GERAL,GERAL,P.E.,Tela ondulada de fio 12 com malha 23. Produto utilizado para cercas e divisões de áreas.,Fio: 12; Malha: 23,Não encontrado,Não encontrado,
4011,TELA ONDULADA FIO 12 MALHA 25 *,GERAL,GERAL,P.E.,Tela ondulada de fio 12 com malha de 25. Utilizada para cercas e proteção de áreas.,Fio: 12; Malha: 25,Não encontrado,Não encontrado,
4013,TELA ONDULADA FIO 12 MALHA 30 *,GERAL,GERAL,P.E.,Tela ondulada de fio 12 com malha de 30. Utilizada para cercas e proteção de áreas.,Fio: 12; Malha: 30,Não encontrado,Não encontrado,
4014,TELA ONDULADA FIO 12 MALHA 32 *,GERAL,GERAL,P.E.,Tela ondulada de fio 12 com malha 32. Usada principalmente para cercas e proteções.,"Fio: 12, Malha: 32",Não encontrado,Não encontrado,
4015,TELA ONDULADA FIO 12 MALHA 35 *#*,GERAL,GERAL,P.E.,Tela ondulada de fio 12 com malha de 35.,"Fio: 12, Malha: 35",Não encontrado,Não encontrado,
4016,TELA ONDULADA FIO 12 MALHA 40 *,GERAL,GERAL,P.E.,Tela ondulada de fio 12 com malha de 40. Utilizada para cercas e proteção de áreas.,"Fio: 12, Malha: 40",Não encontrado,Não encontrado,
4019,TELA ONDULADA FIO 14 MALHA 10 *,GERAL,GERAL,P.E.,Tela ondulada de fio 14 com malha 10. Utilizada para cercas e proteções.,"Fio 14, malha 10",Não encontrado,Não encontrado,
4022,TELA ONDULADA FIO 14 MALHA 10 X 20 *,GERAL,GERAL,P.E.,Tela ondulada de fio 14 com malha 10 x 20.,"Fio: 14, Malha: 10 x 20",Não encontrado,Não encontrado,
4020,TELA ONDULADA FIO 14 MALHA 15 *,GERAL,GERAL,P.E.,Tela ondulada de fio 14 com malha 15. Utilizada para cercas e proteções.,"Fio: 14, Malha: 15",Não encontrado,Não encontrado,
4021,TELA ONDULADA FIO 14 MALHA 20 *,GERAL,GERAL,P.E.,Tela ondulada de fio 14 com malha de 20. Utilizada para cercas e proteção.,Fio: 14; Malha: 20,Não encontrado,Não encontrado,
3979,TELA ONDULADA FIO 14 MALHA 25,GERAL,GERAL,P.E.,Tela ondulada de fio 14 com malha de 25. Utilizada para cercas e proteções.,Fio: 14; Malha: 25,Não encontrado,Não encontrado,
4024,TELA ONDULADA FIO 16 MALHA 10 *,GERAL,GERAL,P.E.,Tela ondulada de fio 16 com malha 10. Utilizada para cercas e proteção.,Fio: 16; Malha: 10,Não encontrado,Não encontrado,
4025,TELA ONDULADA FIO 16 MALHA 15 *,GERAL,GERAL,P.E.,Tela ondulada de fio 16 com malha de 15. Utilizada para cercas e proteções.,"Fio: 16, Malha: 15",Não encontrado,Não encontrado,
4026,TELA ONDULADA FIO 16 MALHA 20 *,GERAL,GERAL,P.E.,Tela ondulada de fio 16 com malha de 20. Utilizada para cercas e proteção.,"Fio: 16, Malha: 20",Não encontrado,Não encontrado,
4028,TELA ONDULADA FIO 18 MALHA 15 *,GERAL,GERAL,P.E.,"Tela ondulada com fio 18 e malha 15, utilizada para cercas e proteções.","Fio: 18, Malha: 15",Não encontrado,Não encontrado,
5872,TELA ONDULADA FIO 18 MALHA 8,GERAL,GERAL,P.E.,"Tela ondulada de fio 18 com malha 8, utilizada para cercas e proteções.",Fio: 18; Malha: 8,Não encontrado,Não encontrado,
2096,TELA ONDULADA FIO 8 MALHA 25 *,GERAL,GERAL,P.E.,Tela ondulada de fio 8 com malha de 25. Utilizada para cercas e proteção de áreas.,Fio: 8; Malha: 25,Não encontrado,Não encontrado,
3998,TELA ONDULADA FIO 8 MALHA 30 *,GERAL,GERAL,P.E.,Tela ondulada de fio 8 com malha 30. Utilizada para cercas e proteções.,"Fio 8, malha 30",Não encontrado,Não encontrado,
3999,TELA ONDULADA FIO 8 MALHA 40 *,GERAL,GERAL,P.E.,Tela ondulada de fio 8 com malha 40. Produto utilizado para cercas e proteção de áreas.,"Fio: 8, Malha: 40",Não encontrado,Não encontrado,
4000,TELA ONDULADA FIO 8 MALHA 50 *,GERAL,GERAL,P.E.,Tela ondulada de fio 8 com malha de 50. Usada para cercas e proteção.,"Fio 8, malha 50",Não encontrado,Não encontrado,
11207,TELHA  GALV TRAP PINTADA  BRANCA 1 FACE 3300MM EMP2,GERAL,GERAL,P.E.,"Telha galvanizada trapezoidal pintada branca, com 3300mm de comprimento e 1 face.",Tipo: Telha trapezoidal; Material: Aço galvanizado; Cor: Branca; Comprimento: 3300mm; Faces: 1,Não encontrado,Não encontrado,
123133671,"TELHA ENC GALV 0,43/ 0,98 MT",GERAL,GERAL,P.E.,"Telha de aço galvanizado com dimensões de 0,43 x 0,98 metros.","Material: Aço galvanizado; Dimensões: 0,43 x 0,98 metros.",Não encontrado,Não encontrado,
123133937,"TELHA ENC GALV 0,50/ 0,98 MT",GERAL,GERAL,P.E.,"Telha de aço galvanizado com dimensões de 0,50 x 0,98 metros.","Material: Aço galvanizado; Dimensões: 0,50 x 0,98 metros.",Não encontrado,Não encontrado,
123133993,TELHA ENC GALV TRAP PINTADA BRANCA 01 FACE,GERAL,GERAL,P.E.,"Telha encanada galvanizada trapezoidal pintada branca, com uma face.",Não encontrado,Não encontrado,Não encontrado,
123133895,TELHA ENC GALV TRAP PINTADA BRANCA 02 FACES,GERAL,GERAL,P.E.,Telha encanada galvanizada trapezoidal pintada branca com 02 faces.,Não encontrado,Não encontrado,Não encontrado,
10975,TELHA ENC PINTADA LARANJA 2 FACES - EMP2,GERAL,GERAL,P.E.,"Telha encoberta pintada na cor laranja, com 2 faces.",Não encontrado,Não encontrado,Não encontrado,
123133939,TELHA ENC TERMO ISOPOR,GERAL,GERAL,P.E.,"Telha encoberta termo isopor, um material de construção leve e isolante.",Não encontrado,Não encontrado,Não encontrado,
123134109,TELHA ENC TERMO ISOPOR PINTADA  CORES 1 FACE,GERAL,GERAL,P.E.,"Telha de isopor termoacústica pintada, disponível em várias cores, com uma face decorada.",Material: Isopor; Tipo: Telha termoacústica; Acabamento: Pintada; Faces: 1 face decorada,Não encontrado,Não encontrado,
5729,"TELHA ENC TERMO ISOPOR PINTADA 1,020 MT (30 DIAS) CORES 2 FA",GERAL,GERAL,P.E.,"Telha encoberta termo isopor pintada, com largura de 1,020 metro. Disponível em várias cores.","Largura: 1,020 metros",Não encontrado,Não encontrado,
123133673,TELHA ENC TERMO ISOPOR PINTADA BRANCO 1 FACE -,GERAL,GERAL,P.E.,"Telha de isopor termoencapada, pintada de branco em uma face.",Não encontrado,Não encontrado,Não encontrado,
123133938,TELHA ENC TERMO ISOPOR PINTADA BRANCO 2 FACES -,GERAL,GERAL,P.E.,Telha de isopor termoacústica pintada de branco em duas faces.,Não encontrado,Não encontrado,Não encontrado,
5815,TELHA FORRO ISOPOR PINTADA 2 FACE BRANCO MT *#,GERAL,GERAL,P.E.,Telha forro de isopor pintada com duas faces na cor branca.,Não encontrado,Não encontrado,Não encontrado,
10973,TELHA GALV TRAP PINTADA PRETA 01 FACE MT,GERAL,GERAL,P.E.,"Telha galvanizada trapezoidal pintada na cor preta, com uma face visível.",Não encontrado,Não encontrado,Não encontrado,
12067,TELHA SIMPLES 35/1050 3 METROS,GERAL,GERAL,P.E.,Telha simples de 35/1050 com 3 metros de comprimento.,"Dimensões: 35/1050, Comprimento: 3 metros.",Não encontrado,Não encontrado,
10892,TELHA TERMO ACÚSTICA MT COM TRANSPASSE DE 30CM,GERAL,GERAL,P.E.,"Telha termo acústica MT com transpasse de 30cm, ideal para coberturas que exigem isolamento térmico e acústico.","Transpasse de 30cm, material isolante termoacústico.",Não encontrado,Não encontrado,
10630,"TELHA TRAPEZIO 25MM X 1020MM X 0,5MM RAL 9006",GERAL,GERAL,P.E.,"Telha trapezio de 25mm de largura, 1020mm de comprimento e 0,5mm de espessura, na cor RAL 9006.","Largura: 25mm, Comprimento: 1020mm, Espessura: 0,5mm, Cor: RAL 9006",Não encontrado,Não encontrado,
10280,AGUA SANITARIA,GERAL,GERAL,GERAL,Produto não encontrado. A busca retornou um erro.,Não encontrado,Não encontrado,Não encontrado,
10079,"AGUA SANITARIA 2,5% 5L",GERAL,GERAL,GERAL,"Água sanitária com concentração de 2,5%, embalagem de 5 litros.","Concentração de cloro: 2,5%; Volume da embalagem: 5 litros.",Não encontrado,Não encontrado,
10160,"AGUA SANITARIA 2,5% 5L MAROX",GERAL,GERAL,GERAL,"Água sanitária Marox com 2,5% de cloro, embalagem de 5 litros.","Concentração de cloro: 2,5%; Volume: 5 litros.",Não encontrado,Não encontrado,
123134062,AJUSTE FINANCEIRO,GERAL,GERAL,GERAL,Não foi possível obter informações sobre o produto devido a um erro na busca.,Não encontrado,Não encontrado,Não encontrado,
10077,ALCOOL LIQUIDO 70% INPM 5L MONTENEGRO,GERAL,GERAL,GERAL,"Alcool líquido 70% INPM, embalagem de 5 litros, marca Montenegro.","Volume: 5 litros, Concentração: 70%",Não encontrado,Não encontrado,
1000006,ALUGUEIS,GERAL,GERAL,GERAL,Não encontrado,Não encontrado,Não encontrado,Não encontrado,
10035,BOBINA 57 X 30 1 VIA MAQUI CALC,GERAL,GERAL,GERAL,"Bobina de papel térmico de 57mm x 30mm, ideal para impressoras térmicas de cupons fiscais e recibos.","Dimensões: 57mm x 30mm, 1 via",Não encontrado,Não encontrado,
10045,BOBINA TERMICA BRANCA 80 X40 48G,GERAL,GERAL,GERAL,"Bobina térmica branca com dimensões 80x40mm e peso de 48g, utilizada para impressão térmica em diversos dispositivos.","Dimensões: 80x40mm, Peso: 48g",Não encontrado,Não encontrado,
10067,BOM AR LAVANDA 360 ML,GERAL,GERAL,GERAL,Bom Ar Lavanda 360 ml é um aromatizador de ambientes com fragrância de lavanda.,Volume: 360 ml. Fragrância: Lavanda.,Não encontrado,Não encontrado,
10270,CADERNO UNIVERSITARIO,GERAL,GERAL,GERAL,Caderno universitário para anotações e estudos.,Não encontrado,Não encontrado,Não encontrado,
10116,CALCULADORA  BOBINA HR 150 CASIO,GERAL,GERAL,GERAL,"Calculadora Bobina HR 150 Casio, uma calculadora de bobina com funções básicas para uso comercial e financeiro.",Não encontrado,Não encontrado,Não encontrado,
10039,CALCULADORA BOBINA HR 150 CASIO O NC,GERAL,GERAL,GERAL,"Calculadora Bobina HR 150 Casio O NC, um modelo de calculadora com bobina para uso em escritórios e comércio.",Não encontrado,Não encontrado,Não encontrado,
10114,CALCULADORA BPBINA HR150 CASO,GERAL,GERAL,GERAL,Calculadora BPBINA HR150 com caso de proteção.,Não encontrado,Não encontrado,Não encontrado,
5590,CARRINHO DE MAO 80L/ 150KG - TRATOR,GERAL,GERAL,GERAL,"Carrinho de mão com capacidade de 80 litros e 150 kg, ideal para transporte de materiais pesados.","Capacidade de volume: 80L, Capacidade de carga: 150KG",Não encontrado,Não encontrado,
10063,CLIPS 2/0 CX 500 GALV REF 1006-3 BACCHI,GERAL,GERAL,GERAL,"Clips cirúrgicos de aço inoxidável, calibre 2/0, embalagem com 500 unidades, referência 1006-3 da marca Bacchi.","Calibre: 2/0, Material: Aço inoxidável, Quantidade: 500 unidades",Não encontrado,Não encontrado,
10264,CLORO ATIVO 500 VEJA,GERAL,GERAL,GERAL,"Cloro ativo 500 da marca Veja, produto utilizado para limpeza e desinfecção.",Não encontrado,Não encontrado,Não encontrado,
1000008,COMBUSTIVEIS,GERAL,GERAL,GERAL,Não foi possível obter informações sobre o produto devido a um erro na busca.,Não encontrado,Não encontrado,Não encontrado,
1000005,COMPLEMENTO DE IMPOSTO,GERAL,GERAL,GERAL,"O produto é um complemento de imposto, mas não foram encontradas informações detalhadas.",Não encontrado,Não encontrado,Não encontrado,
1000012,CONHECIMENTO DE FRETE,GERAL,GERAL,GERAL,Não encontrado,Não encontrado,Não encontrado,Não encontrado,
10041,CORRETIVO LIQ ATIMA  18 ML RADEX,GERAL,GERAL,GERAL,"Corretivo líquido Atima na cor Radex, com volume de 18 ml.","Volume: 18 ml, Tipo: Líquido",Não encontrado,Não encontrado,
1000003,CREDITO DE ICMS,GERAL,GERAL,GERAL,Crédito de ICMS é um benefício fiscal que permite a compensação de valores pagos a título de ICMS.,Não encontrado,Não encontrado,Não encontrado,
10776,"CUMEEIRA GALVALUME 0,65  1M X 30CM X 30CM *",GERAL,GERAL,GERAL,"Cumeeira de Galvalume com espessura de 0,65mm, dimensões 1m x 30cm x 30cm.","Espessura: 0,65mm, Dimensões: 1m x 30cm x 30cm, Material: Galvalume",Não encontrado,Não encontrado,
144,CUMEEIRA PINTADA GALVALUME 1M X 30CM X 30CM *,GERAL,GERAL,GERAL,"Cumeeira pintada de galvalume com dimensões de 1m de comprimento, 30cm de largura e 30cm de altura.",Material: Galvalume; Dimensões: 1m x 30cm x 30cm; Acabamento: Pintado,Não encontrado,Não encontrado,
10158,DESINFETANTE BRUTO 5L LYSOFORM,GERAL,GERAL,GERAL,"Desinfetante Bruto 5L da marca Lysol, utilizado para limpeza e desinfecção de superfícies.","Volume: 5L, Marca: Lysol, Tipo: Desinfetante",Não encontrado,Não encontrado,
10278,DETERGENTE 500 ML,GERAL,GERAL,GERAL,Detergente líquido de 500 ml.,Volume: 500 ml,Não encontrado,Não encontrado,
10162,DETERGENTE 500ML LIMÃO VITRAL,GERAL,GERAL,GERAL,"Detergente líquido de limão da marca Vitral, com capacidade de 500ml.","Capacidade: 500ml, Sabor: Limão",Não encontrado,Não encontrado,
1000000,DEVOLUCAO DE ICMS DA SUBSTITUICAO TRIBUTARIA,GERAL,GERAL,GERAL,O produto trata-se de um serviço ou software relacionado à devolução de ICMS da substituição tributária.,Não encontrado,Não encontrado,Não encontrado,
1000014,ENERGIA ELETRICA,GERAL,GERAL,GERAL,Não foi possível obter informações sobre o produto.,Não encontrado,Não encontrado,Não encontrado,
10266,ESPONJA MULTIUSO L4,GERAL,GERAL,GERAL,"Espuma multiuso L4, ideal para limpeza de diversas superfícies.",Não encontrado,Não encontrado,Não encontrado,
10150,ESPONJA MULTIUSO L4 PG3 BRILHUS BETTANIN,GERAL,GERAL,GERAL,"Espoja multiuso L4 PG3 Brilhus Bettanin, ideal para limpeza pesada e duradoura.",Não encontrado,Não encontrado,Não encontrado,
10262,GRAMPEADOR EAGLE 208,GERAL,GERAL,GERAL,"Grampeador Eagle 208, um dispositivo de escritório para grampear papéis.",Não encontrado,Não encontrado,Não encontrado,
10071,INSETICIDA 380ML SBP,GERAL,GERAL,GERAL,"Inseticida em spray de 380ml da marca SBP, utilizado para controle de insetos.","Volume: 380ml, Formato: Spray",Não encontrado,Não encontrado,
10081,LIMPADOR PERFUMADO 500ML CASA E PERFUME,GERAL,GERAL,GERAL,"Limpador perfumado de 500ml da marca Casa e Perfume, ideal para limpeza e aromatização de ambientes.",Volume: 500ml,Não encontrado,Não encontrado,
10146,LIMPADOR PERFUMES NAT 500ML LAVANDA VEJA,GERAL,GERAL,GERAL,"Limpador perfumado da marca Veja, com aroma de lavanda, volume de 500ml.","Volume: 500ml, Aroma: Lavanda",Não encontrado,Não encontrado,
1000016,MANUTENCAO,GERAL,GERAL,GERAL,Não foi possível obter informações sobre o produto devido a um erro na busca.,Não encontrado,Não encontrado,Não encontrado,
1000010,MATERIAL USO E CONSUMO,GERAL,GERAL,GERAL,"O produto é um material de uso e consumo, mas informações específicas não foram encontradas.",Não encontrado,Não encontrado,Não encontrado,
10053,MULTI USO TRADICIONAL 500ML VEJA,GERAL,GERAL,GERAL,"Multi Uso Tradicional 500ml da marca Veja, um produto de limpeza para diversas superfícies.",Volume: 500ml,Não encontrado,Não encontrado,
10142,MULTIUSO TRAD.500ML VEJA,GERAL,GERAL,GERAL,"Multiuso Tradicional 500ml da marca Veja, um limpador versátil para limpeza de diversas superfícies.",Volume: 500ml,Não encontrado,Não encontrado,
10282,ODORIZADOR,GERAL,GERAL,GERAL,"Oodorizador de ambiente, produto para eliminar odores e deixar um aroma agradável.",Não encontrado,Não encontrado,Não encontrado,
10154,PANO DE CHAO 100% ALGODAO 45 X 70 78GR,GERAL,GERAL,GERAL,"Pano de chão feito de 100% algodão, com dimensões 45 x 70 cm e peso de 78 gramas.","100% algodão, 45 x 70 cm, 78 gramas",Não encontrado,Não encontrado,
10043,PANO DE CHÃO 100% ALGODÃO 45X70 78GRLL9,GERAL,GERAL,GERAL,"Pano de chão feito de 100% algodão, com dimensões de 45x70 cm.","100% algodão, dimensões: 45x70 cm",Não encontrado,Não encontrado,
10272,PANO DE CHAO 45 X 70,GERAL,GERAL,GERAL,Pano de chão com dimensões 45 x 70 cm.,Dimensões: 45 x 70 cm.,Não encontrado,Não encontrado,
10152,"PANO MULTIUSO ROLO AZ 0,28X300M PICOTADO",GERAL,GERAL,GERAL,"Pano multiuso em rolo, na cor azul, com 0,28m de largura e 300m de comprimento, ideal para limpeza e limpeza industrial.","Largura: 0,28m, Comprimento: 300m, Cor: Azul",Não encontrado,Não encontrado,
10073,PAPALE TOALHA INTERF 20X21 BRLUXO PAPELEX,GERAL,GERAL,GERAL,"Toalha de papel interfolhada da marca Brluxo Papalex, com dimensões 20x21 cm.","Dimensões: 20x21 cm, tipo: interfolhada.",Não encontrado,Não encontrado,
10144,PAPEL CHAMEX A4 OFFICE 210 X 297 75G C/500,GERAL,GERAL,GERAL,"Papel Chamex A4 Office, tamanho 210 x 297 mm, gramatura 75g, embalagem com 500 folhas.","Tamanho: 210 x 297 mm, Gramatura: 75g, Quantidade: 500 folhas",Não encontrado,Não encontrado,
10037,PAPEL CHAMEX A4 OFFICE 210X297 75G C/500,GERAL,GERAL,GERAL,"Papel Chamex A4 Office, tamanho 210x297mm, gramatura 75g, pacote com 500 folhas.","Tamanho: 210x297mm, Gramatura: 75g, Quantidade: 500 folhas",Não encontrado,Não encontrado,
10047,PAPEL HIG ROLÃO FSIMPLES 8X300 LUXO NOBRE,GERAL,GERAL,GERAL,"Papel higiénico em rolo simples, da linha Luxo Nobre, com 8 unidades por pacote e 300 folhas cada.","8 unidades por pacote, 300 folhas por rolo, linha Luxo Nobre",Não encontrado,Não encontrado,
1000001,PRODUTO GERAL,GERAL,GERAL,GERAL,Não encontrado,Não encontrado,Não encontrado,Não encontrado,
10075,SABONETE 5L ERVA DOCE PREMISSE,GERAL,GERAL,GERAL,Sabonete líquido de 5L com aroma de erva doce da marca Premisse.,"Volume: 5L, Aroma: Erva doce",Não encontrado,Não encontrado,
10268,SABONETE LIQUIDO 5 LITROS,GERAL,GERAL,GERAL,Sabonete líquido em embalagem de 5 litros.,Não encontrado,Não encontrado,Não encontrado,
10260,SACO DE LIXO 100 PESADO COM 100,GERAL,GERAL,GERAL,"Saco de lixo pesado, vendido em pacotes com 100 unidades.",Não encontrado,Não encontrado,Não encontrado,
10274,SACO DE LIXO 60 LITROS,GERAL,GERAL,GERAL,Saco de lixo com capacidade de 60 litros.,Capacidade: 60 litros.,Não encontrado,Não encontrado,
10156,SACO DE LIXO 60 LTS C/100 50 X60X03,GERAL,GERAL,GERAL,"Saco de lixo de 60 litros, vendido em pacotes com 100 unidades. Dimensões: 50 x 60 x 0,3 mm.","Capacidade: 60 litros, Quantidade: 100 unidades, Dimensões: 50 x 60 x 0,3 mm",Não encontrado,Não encontrado,
1000018,SERVICOS,GERAL,GERAL,GERAL,Não foi possível obter informações sobre o produto devido a um erro na busca.,Não encontrado,Não encontrado,Não encontrado,
1000002,TAXA DE ENTREGA,GERAL,GERAL,GERAL,"Taxa de entrega, geralmente associada a custos de envio de produtos em compras online.",Não encontrado,Não encontrado,Não encontrado,
10276,TECLADO USB GAME,GERAL,GERAL,GERAL,"Teclado USB para jogos, com conectividade USB.",Não encontrado,Não encontrado,Não encontrado,
10148,TELEFONE FIO PLENO PRETO INTELBRAS,GERAL,GERAL,GERAL,Telefone fio pleno preto da marca Intelbras.,Não encontrado,Não encontrado,Não encontrado,
3658,"TUBO 12"" C/ COSTURA SCH40 X 6M",GERAL,GERAL,GERAL,"Tubo de 12 polegadas com costura, padrão SCH40, com comprimento de 6 metros.","Diâmetro: 12 polegadas, Tipo: com costura, Padrão: SCH40, Comprimento: 6 metros",Não encontrado,Não encontrado,
