idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
123134046,"TUBO METALON 50 X 50 X 2,65 MM",SERRALHERIA,TUBO,METALON,"Tubo Metalon com dimensões 50 x 50 x 2,65 mm.","Dimensões: 50 x 50 x 2,65 mm",Não encontrado,Não encontrado,
11117,"TUBO METALON 50 X 50 X 2,65 MM EMP2",SERRALHERIA,TUBO,METALON,"Tubo Metalon de aço com dimensões 50 x 50 x 2,65 mm.","Dimensões: 50 x 50 x 2,65 mm",Não encontrado,Não encontrado,
11869,TUBO METALON 50 X 50 X 2.65MM EMP2,SERRALHERIA,TUBO,METALON,Tubo Metalon de aço com dimensões 50 x 50 x 2.65mm.,Dimensões: 50 x 50 x 2.65mm,Não encontrado,Não encontrado,
11495,TUBO METALON 50 X 50 X 2MM EMP2,SERRALHERIA,TUBO,METALON,"Tubo Metalon de 50mm x 50mm x 2mm de espessura, utilizado em diversas aplicações estruturais.",Dimensões: 50mm x 50mm x 2mm de espessura,Não encontrado,Não encontrado,
10652,TUBO METALON 50 X 50 X 3 MM,SERRALHERIA,TUBO,METALON,Tubo metálico de aço com dimensões 50 x 50 x 3 mm.,Dimensões: 50 x 50 x 3 mm,Não encontrado,Não encontrado,
123133800,TUBO METALON 60 X 40 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 60 x 40 x 14.,Dimensões: 60 x 40 x 14.,Não encontrado,Não encontrado,
11761,TUBO METALON 60 X 40 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 60 x 40 x 16. Produto utilizado em diversas aplicações industriais e construtivas.,Dimensões: 60 x 40 x 16,Não encontrado,Não encontrado,
11871,TUBO METALON 60 X 40 X 2MM EMP2,SERRALHERIA,TUBO,METALON,"Tubo Metalon de 60 x 40 x 2mm, utilizado em diversas aplicações industriais e construções metálicas.",Dimensões: 60mm x 40mm x 2mm,Não encontrado,Não encontrado,
123133755,TUBO METALON 60 X 60 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 60 x 60 x 14.,Dimensões: 60 x 60 x 14,Não encontrado,Não encontrado,
6149,TUBO METALON 60 X 60 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 60 x 60 x 16.,Dimensões: 60 x 60 x 16.,Não encontrado,Não encontrado,
123133781,"TUBO METALON 60 X 60 X 2,65 MM",SERRALHERIA,TUBO,METALON,"Tubo Metalon com dimensões 60 x 60 x 2,65 mm.","Dimensões: 60 x 60 x 2,65 mm",Não encontrado,Não encontrado,
123133832,TUBO METALON 70 X 30 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 70 x 30 x 14.,Dimensões: 70 x 30 x 14.,Não encontrado,Não encontrado,
12037,TUBO METALON 70 X 30 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 70 x 30 x 16. Produto não encontrado na web.,Dimensões: 70 x 30 x 16,Não encontrado,Não encontrado,
50375271,TUBO METALON 70 X 30 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 70 x 30 x 18.,Dimensões: 70 x 30 x 18.,Não encontrado,Não encontrado,
123133581,TUBO METALON 70 X 70 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 70 x 70 x 14.,Dimensões: 70 x 70 x 14.,Não encontrado,Não encontrado,
11775,TUBO METALON 70 X 70 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 70 x 70 x 16.,Dimensões: 70 x 70 x 16.,Não encontrado,Não encontrado,
123133779,"TUBO METALON 70 X 70 X 2,65 MM",SERRALHERIA,TUBO,METALON,"Tubo Metalon com dimensões 70 x 70 x 2,65 mm.","Dimensões: 70 x 70 x 2,65 mm",Não encontrado,Não encontrado,
11873,TUBO METALON 70 X 70 X 2MM EMP2,SERRALHERIA,TUBO,METALON,"Tubo Metalon de 70mm x 70mm com espessura de 2mm, utilizado em construções metálicas e estruturas.","Dimensões: 70mm x 70mm, Espessura: 2mm, Material: Metalon",Não encontrado,Não encontrado,
123133934,TUBO METALON 70 X 70 X 3MM,SERRALHERIA,TUBO,METALON,Tubo de metal com dimensões 70mm x 70mm e espessura de 3mm.,"Dimensões: 70mm x 70mm, Espessura: 3mm",Não encontrado,Não encontrado,
123133760,TUBO METALON 80 X 40 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 80 x 40 x 14. Material metálico para aplicações industriais e construtivas.,Dimensões: 80 x 40 x 14,Não encontrado,Não encontrado,
11397,TUBO METALON 80 X 40 X 14 EMP2,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 80 x 40 x 14.,Dimensões: 80 x 40 x 14.,Não encontrado,Não encontrado,
123133764,TUBO METALON 80 X 40 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 80 x 40 x 16. Produto utilizado em diversas aplicações industriais e construtivas.,Dimensões: 80 x 40 x 16,Não encontrado,Não encontrado,
123133582,TUBO METALON 80 X 80 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 80 x 80 x 14.,Dimensões: 80 x 80 x 14,Não encontrado,Não encontrado,
11139,TUBO METALON 80 X 80 X 14 EMPR 02,SERRALHERIA,TUBO,METALON,"Tubo Metalon de dimensões 80 x 80 x 14, destinado a aplicações industriais e construtivas.",Dimensões: 80 x 80 x 14 mm,Não encontrado,Não encontrado,
10913,TUBO METALON 80 X 80 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 80 x 80 x 16.,Dimensões: 80 x 80 x 16,Não encontrado,Não encontrado,
11283,TUBO METALON 80 X 80 X 16 EMPR 02,SERRALHERIA,TUBO,METALON,"Tubo Metalon de dimensões 80 x 80 x 16, destinado a aplicações industriais e construtivas.",Dimensões: 80 x 80 x 16 mm,Não encontrado,Não encontrado,
123133982,"TUBO METALON 80 X 80 X 2,65 MM",SERRALHERIA,TUBO,METALON,"Tubo Metalon com dimensões 80 x 80 x 2,65 mm.","Dimensões: 80 x 80 x 2,65 mm",Não encontrado,Não encontrado,
123133866,TUBO METALON 90 X 30 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 90 x 30 x 14. Não foram encontradas informações adicionais.,Dimensões: 90 x 30 x 14,Não encontrado,Não encontrado,
123133583,TUBO METALON 90 X 30 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 90 x 30 x 16. Produto não encontrado na web.,Dimensões: 90 x 30 x 16,Não encontrado,Não encontrado,
123133584,TUBO METALON 90 X 30 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon com dimensões 90 x 30 x 18. Produto utilizado em aplicações que exigem resistência e durabilidade.,Dimensões: 90 x 30 x 18,Não encontrado,Não encontrado,
11489,TUBO METALON GALV 20 X 20 X 18 (EMPR 02 ),SERRALHERIA,TUBO,METALON,"Tubo Metalon galvanizado com dimensões 20 x 20 x 18, embalagem com 02 unidades.","Dimensões: 20 x 20 x 18, Material: Metalon galvanizado, Embalagem: 02 unidades",Não encontrado,Não encontrado,
11487,TUBO METALON GALV 30 X 20 X 18 (EMPR02),SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 30 x 20 x 18.,Dimensões: 30 x 20 x 18. Material: Aço galvanizado.,Não encontrado,Não encontrado,
123133947,TUBO METALON GALVANIZADO 20 X 20 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 20 x 20 x 18.,Dimensões: 20 x 20 x 18 mm.,Não encontrado,Não encontrado,
123133840,TUBO METALON GALVANIZADO 20 X 20 X 22,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 20 x 20 x 22. Material resistente e adequado para diversas aplicações industriais e construtivas.,Dimensões: 20 x 20 x 22 mm. Material: Aço galvanizado.,Não encontrado,Não encontrado,
12135,TUBO METALON GALVANIZADO 25 X 25 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 25 x 25 x 18.,Dimensões: 25 x 25 x 18,Não encontrado,Não encontrado,
123134085,TUBO METALON GALVANIZADO 30 X 20 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 30 x 20 x 16.,Dimensões: 30 x 20 x 16.,Não encontrado,Não encontrado,
123133925,TUBO METALON GALVANIZADO 30 X 20 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 30 x 20 x 18.,Dimensões: 30 x 20 x 18,Não encontrado,Não encontrado,
123133836,TUBO METALON GALVANIZADO 30 X 20 X 22,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 30 x 20 x 22.,Dimensões: 30 x 20 x 22.,Não encontrado,Não encontrado,
123134105,TUBO METALON GALVANIZADO 30 X 30 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 30 x 30 x 18.,Dimensões: 30 x 30 x 18,Não encontrado,Não encontrado,
11779,TUBO METALON GALVANIZADO 40 X 20 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 40 x 20 x 18.,Dimensões: 40 x 20 x 18 mm.,Não encontrado,Não encontrado,
11739,TUBO METALON GALVANIZADO 40 X 40 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 40 x 40 x 14.,Dimensões: 40 x 40 x 14 mm.,Não encontrado,Não encontrado,
11737,TUBO METALON GALVANIZADO 50 X 30 X 14,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 50 x 30 x 14.,Dimensões: 50 x 30 x 14,Não encontrado,Não encontrado,
123133924,TUBO METALON GALVANIZADO 50 X 30 X 16,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 50 x 30 x 16. Material resistente e durável para diversas aplicações.,"Dimensões: 50 x 30 x 16, Material: Metalon galvanizado",Não encontrado,Não encontrado,
123133903,TUBO METALON GALVANIZADO 50 X 30 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 50 x 30 x 18.,Dimensões: 50 x 30 x 18 mm.,Não encontrado,Não encontrado,
123133835,TUBO METALON GALVANIZADO 50 X 30 X 20,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 50 x 30 x 20.,Dimensões: 50 x 30 x 20.,Não encontrado,Não encontrado,
123134035,TUBO METALON GALVANIZADO 50 X 50 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 50 x 50 x 18.,Dimensões: 50 x 50 x 18,Não encontrado,Não encontrado,
123133973,TUBO METALON GALVANIZADO 70 X 30 X 18,SERRALHERIA,TUBO,METALON,Tubo Metalon galvanizado com dimensões 70 x 30 x 18.,Dimensões: 70 x 30 x 18,Não encontrado,Não encontrado,
3339,"TELHA TERMO ISOPOR GALV TRAP 7,5 MT COBRE 0,98 MT",SERRALHERIA,TUBO,PRETO,"Telha termo de isopor galvanizada, modelo trapézio, com 7,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 7,5 metros, Largura: 0,98 metros, Material: Aço galvanizado, Modelo: Trapézio",Não encontrado,Não encontrado,
123133687,"TUBO PRETO 1 X 16 (25,40MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 25,40mm.","Diâmetro: 25,40mm",Não encontrado,Não encontrado,
123133688,"TUBO PRETO 1 X 18 (25,40 MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 25,40 mm.","Diâmetro: 25,40 mm",Não encontrado,Não encontrado,
11179,"TUBO PRETO 1 X 2.65MM (33,40MM) EMP2",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 2.65mm e comprimento de 33,40mm, modelo EMP2.","Diâmetro: 2.65mm, Comprimento: 33,40mm",Não encontrado,Não encontrado,
123133689,TUBO PRETO 1 X 2.65MM (33.40),SERRALHERIA,TUBO,PRETO,Tubo preto com diâmetro de 2.65mm e comprimento de 33.40mm.,"Diâmetro: 2.65mm, Comprimento: 33.40mm",Não encontrado,Não encontrado,
123133830,"TUBO PRETO 1.1/2 X 14 (38,10 EXT)",SERRALHERIA,TUBO,PRETO,"Tubo preto de 1.1/2 polegadas de diâmetro por 14 polegadas de comprimento (38,10mm de espessura externa).","Diâmetro: 1.1/2 polegadas, Comprimento: 14 polegadas, Espessura externa: 38,10mm.",Não encontrado,Não encontrado,
4570,TUBO PRETO 1.1/2 X 14 (48 30 EXT),SERRALHERIA,TUBO,PRETO,Tubo preto com diâmetro de 1.1/2 polegadas e comprimento de 14 (48 30 ext).,"Diâmetro: 1.1/2 polegadas, Comprimento: 14 (48 30 ext)",Não encontrado,Não encontrado,
123133680,"TUBO PRETO 1.1/2 X 16 (38,10MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/2 polegadas (38,10mm) e comprimento de 16 polegadas.","Diâmetro: 1.1/2 polegadas (38,10mm), Comprimento: 16 polegadas",Não encontrado,Não encontrado,
11645,"TUBO PRETO 1.1/2 X 16 (38,10MM) EMP2",SERRALHERIA,TUBO,PRETO,"Tubo preto de 1.1/2 polegadas com 16 polegadas de comprimento (38,10mm).","Diâmetro: 1.1/2 polegadas, Comprimento: 16 polegadas (38,10mm)",Não encontrado,Não encontrado,
123133681,"TUBO PRETO 1.1/2 X 18 (38,10 EXT)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/2 polegadas e comprimento de 18 polegadas (38,10 cm).","Diâmetro: 1.1/2 polegadas, Comprimento: 18 polegadas (38,10 cm)",Não encontrado,Não encontrado,
123133682,"TUBO PRETO 1.1/2 X 2.65MM (38,10 EXT)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/2 polegadas e espessura de 2.65mm, com comprimento de 38,10mm.","Diâmetro: 1.1/2 polegadas, Espessura: 2.65mm, Comprimento: 38,10mm",Não encontrado,Não encontrado,
123133683,TUBO PRETO 1.1/2 X 2.65MM (48.30 EXT),SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/2 polegadas e espessura de 2.65mm, com comprimento total de 48.30 metros.","Diâmetro: 1.1/2 polegadas, Espessura: 2.65mm, Comprimento: 48.30 metros",Não encontrado,Não encontrado,
123133822,"TUBO PRETO 1.1/4 X 14 (31,75MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/4 polegadas (31,75mm).","Diâmetro: 1.1/4 polegadas (31,75mm)",Não encontrado,Não encontrado,
123133684,"TUBO PRETO 1.1/4 X 16 (31,75MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/4 polegadas (31,75mm) e comprimento de 16 polegadas.","Diâmetro: 1.1/4 polegadas (31,75mm), Comprimento: 16 polegadas",Não encontrado,Não encontrado,
123133685,"TUBO PRETO 1.1/4 X 18 (31,75MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/4 polegadas (31,75mm) e comprimento de 18 polegadas.","Diâmetro: 1.1/4 polegadas (31,75mm), Comprimento: 18 polegadas",Não encontrado,Não encontrado,
123133686,"TUBO PRETO 1.1/4 X 2.65MM (42,40MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 1.1/4 e espessura de 2.65mm, com comprimento de 42,40mm.","Diâmetro: 1.1/4, Espessura: 2.65mm, Comprimento: 42,40mm",Não encontrado,Não encontrado,
123133844,"TUBO PRETO 1/2 X 18 (12,70MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto de 1/2 polegada (12,70mm) de diâmetro.","Diâmetro: 12,70mm, Comprimento: 18mm",Não encontrado,Não encontrado,
123133823,"TUBO PRETO 2 X 14 (50,80MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensões 2 x 14 (50,80mm).","Dimensões: 2 x 14 (50,80mm)",Não encontrado,Não encontrado,
123133693,"TUBO PRETO 2 X 18 (50,80MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensão 2 x 18 (50,80mm).","Dimensão: 2 x 18 (50,80mm)",Não encontrado,Não encontrado,
10927,"TUBO PRETO 2 X 18 (50,80MM) EMP2",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensões 2 x 18 (50,80mm), modelo EMP2.","Dimensões: 2 x 18 (50,80mm)",Não encontrado,Não encontrado,
123133694,"TUBO PRETO 2 X 2.65MM (50,80MM)",SERRALHERIA,TUBO,PRETO,Tubo preto com dimensões de 2 x 2.65mm e comprimento de 50.80mm.,"Diâmetro: 2mm, Espessura: 2.65mm, Comprimento: 50.80mm",Não encontrado,Não encontrado,
123133780,"TUBO PRETO 2.1/2 X 14 (63,50MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 2.1/2 polegadas e comprimento de 14 polegadas (63,50mm).","Diâmetro: 2.1/2 polegadas, Comprimento: 14 polegadas (63,50mm)",Não encontrado,Não encontrado,
123133690,"TUBO PRETO 2.1/2 X 16 (63,50MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 2.1/2 polegadas e comprimento de 16 polegadas (63,50mm).","Diâmetro: 2.1/2 polegadas, Comprimento: 16 polegadas (63,50mm)",Não encontrado,Não encontrado,
123133691,"TUBO PRETO 2.1/2 X 18 (63,50MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 2.1/2 polegadas e comprimento de 18 polegadas (63,50mm).","Diâmetro: 2.1/2 polegadas, Comprimento: 18 polegadas (63,50mm)",Não encontrado,Não encontrado,
123133692,"TUBO PRETO 2.1/2 X 2,65MM (63.50MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 2.1/2 polegadas e espessura de 2,65mm, com comprimento de 63,50mm.","Diâmetro: 2.1/2 polegadas, Espessura: 2,65mm, Comprimento: 63,50mm",Não encontrado,Não encontrado,
123133695,"TUBO PRETO 3 X 18 (76,20MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com 3 unidades, cada uma com 18 polegadas (76,20mm) de comprimento.","3 unidades, 18 polegadas (76,20mm) cada",Não encontrado,Não encontrado,
123133697,"TUBO PRETO 3 X 2.65MM (76,20MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensões de 3mm de diâmetro e 2.65mm de espessura, totalizando 76.20mm de comprimento.","Diâmetro: 3mm, Espessura: 2.65mm, Comprimento: 76.20mm",Não encontrado,Não encontrado,
123133696,"TUBO PRETO 3 X 2MM (76,20MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensões de 3 x 2mm e comprimento de 76,20mm.","Dimensões: 3 x 2mm, Comprimento: 76,20mm",Não encontrado,Não encontrado,
11317,"TUBO PRETO 3 X 2MM (76,20MM) EMP2",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensões 3 x 2mm e comprimento de 76,20mm, modelo EMP2.","Diâmetro externo: 3mm, Diâmetro interno: 2mm, Comprimento: 76,20mm",Não encontrado,Não encontrado,
123133935,"TUBO PRETO 3/4 X 14 (26,90MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 3/4 polegadas (26,90mm).","Diâmetro: 3/4 polegadas (26,90mm)",Não encontrado,Não encontrado,
123133698,"TUBO PRETO 3/4 X 18 (19,05MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto de 3/4 polegadas com 18 polegadas de comprimento (19,05mm).","Diâmetro: 3/4 polegadas, Comprimento: 18 polegadas (19,05mm)",Não encontrado,Não encontrado,
5569,"TUBO PRETO 4 1/2 X 2,00MM (114,30 EXT PORTA ACO)",SERRALHERIA,TUBO,PRETO,"Tubo preto de aço com diâmetro de 4 1/2 polegadas e espessura de 2,00mm, com extensão de 114,30mm.","Diâmetro: 4 1/2 polegadas, Espessura: 2,00mm, Comprimento: 114,30mm",Não encontrado,Não encontrado,
123133748,"TUBO PRETO 4 X 16 (101,60MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensões 4 x 16 (101,60mm).","Dimensões: 4 x 16 (101,60mm)",Não encontrado,Não encontrado,
123133701,"TUBO PRETO 4 X 2.65MM (101,60MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 4mm e espessura de 2.65mm, com comprimento de 101,60mm.","Diâmetro: 4mm, Espessura: 2.65mm, Comprimento: 101,60mm",Não encontrado,Não encontrado,
123133700,"TUBO PRETO 4 X 2MM (101,60MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com dimensões de 4 x 2mm e comprimento de 101,60mm.","Dimensões: 4 x 2mm, Comprimento: 101,60mm",Não encontrado,Não encontrado,
123133702,"TUBO PRETO 5/8 X 18 (15,87 EXT)",SERRALHERIA,TUBO,PRETO,"Tubo preto de 5/8 polegadas de diâmetro e 18 polegadas de comprimento (15,87 polegadas de extensão).","Diâmetro: 5/8 polegadas, Comprimento: 18 polegadas, Extensão: 15,87 polegadas",Não encontrado,Não encontrado,
123133703,"TUBO PRETO 7/8 X 18 (22,22MM)",SERRALHERIA,TUBO,PRETO,"Tubo preto com diâmetro de 7/8 polegadas (22,22mm).","Diâmetro: 7/8 polegadas (22,22mm)",Não encontrado,Não encontrado,
1532,TUBO PRETO OITAVADO 3 X 2 MM *,SERRALHERIA,TUBO,PRETO,Tubo preto oitavado com dimensões de 3 x 2 mm.,"Dimensões: 3 x 2 mm, Formato: Oitavado, Cor: Preto",Não encontrado,Não encontrado,
11587,SUCATA F,SUCATA,SUCATA,SUCATA,Não encontrado,Não encontrado,Não encontrado,Não encontrado,
12089,ABAFADOR 3M CA 14235 - 21 DBS - EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Abafador 3M CA 14235, equipamento de proteção individual (EPI) com atenuação de ruído de 21 dB.","Atenuação de ruído: 21 dB, Certificado de Aprovação: CA 14235",Não encontrado,Não encontrado,
5854,ABAFADOR DE RUIDO - 19 DBS *,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Abafador de ruído com redução de 19 dBs.,Redução de ruído: 19 dBs,Não encontrado,Não encontrado,
5855,ABAFADOR DE RUIDO - 21 DBS *,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Abafador de ruído com redução de 21 dBs.,Redução de ruído: 21 dBs,Não encontrado,Não encontrado,
123133359,"AVENTAL DE RASPA 1,0 X 0,6 *",GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Avental de raspa com dimensões 1,0 x 0,6 metros.","Dimensões: 1,0 x 0,6 metros",Não encontrado,Não encontrado,
12093,AVENTAL DE RASPA CA 19224- EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Avental de raspa CA 19224, um Equipamento de Proteção Individual (EPI) utilizado para proteção contra respingos e respingos de líquidos.","Certificado de Aprovação (CA) 19224, material resistente a respingos e líquidos.",Não encontrado,Não encontrado,
10562,BOTA CADAC NOBUK NEW PRIME PRETO 40,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota Cadac Nobuk New Prime na cor preta, tamanho 40.",Não encontrado,Não encontrado,Não encontrado,
3915,BOTA CADAC NOBUK NEW PRIME PRETO 41,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota Cadac Nobuk New Prime na cor preta, tamanho 41. Produto não encontrado na web.",Não encontrado,Não encontrado,Não encontrado,
5848,BOTA ELASTICO 39 - MARLUVAS,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 39 da marca Marluvase.,"Tamanho: 39, Material: Elástico",Não encontrado,Não encontrado,
12101,BOTA ELASTICO 39 CA 47225 MARLUVAS EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota elástica de segurança tamanho 39, CA 47225, da marca Marluvast EPI.",Não encontrado,Não encontrado,Não encontrado,
12103,BOTA ELASTICO 40 CA 47225 MARLUVAS EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota elástica tamanho 40, modelo CA 47225 da marca Marluvast, equipamento de proteção individual (EPI).","Tamanho: 40, Certificação: CA 47225, Marca: Marluvast, Tipo: EPI",Não encontrado,Não encontrado,
12105,BOTA ELASTICO 41 CA 47225 MARLUVAS EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota elástica tamanho 41, modelo CA 47225 da marca Marluvias, equipamento de proteção individual (EPI).","Tamanho: 41, Certificação: CA 47225, Marca: Marluvias, Tipo: EPI",Não encontrado,Não encontrado,
6035,BOTA ELASTICO 42,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota com elástico no tamanho 42.,Não encontrado,Não encontrado,Não encontrado,
5849,BOTA ELASTICO 42 - MARLUVAS,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 42 da marca Marluvias.,Não encontrado,Não encontrado,Não encontrado,
12107,BOTA ELASTICO 42 CA 47225 MARLUVAS EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota elástica tamanho 42, CA 47225, da marca Marluvast EPI.",Não encontrado,Não encontrado,Não encontrado,
6028,BOTA ELASTICO 43,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota com elástico no tamanho 43.,Não encontrado,Não encontrado,Não encontrado,
5861,BOTA ELASTICO 43 - MARLUVAS,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 43 da marca Marluvos.,Não encontrado,Não encontrado,Não encontrado,
12109,BOTA ELASTICO 43 CA 47225 MARLUVAS EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota elástica tamanho 43, CA 47225, da marca Marluvast EPI.",Não encontrado,Não encontrado,Não encontrado,
12111,BOTA ELASTICO 44 CA 47225 MARLUVAS EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota elástica tamanho 44, classificação CA 47225, da marca Marluvast EPI.","Tamanho: 44, CA: 47225",Não encontrado,Não encontrado,
12113,BOTA ELASTICO 45 CA 47225 MARLUVAS EPI,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,"Bota elástica tamanho 45, CA 47225, da marca Marluvast EPI.",Não encontrado,Não encontrado,Não encontrado,
11389,BOTA ELASTICO N 36 MARLUVAS EVA,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 36 da marca Marluvase EVA.,"Tamanho: 36, Material: Elástico, Marca: Marluvase EVA",Não encontrado,Não encontrado,
11391,BOTA ELASTICO N 37 MARLUVAS EVA,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 37 da marca Marluvase EVA.,"Tamanho: 37, Material: Elástico, Marca: Marluvase EVA",Não encontrado,Não encontrado,
11393,BOTA ELASTICO N 38 MARLUVAS EVA,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 38 da marca Marluvase EVA.,"Tamanho: 38, Material: Elástico, Marca: Marluvase EVA",Não encontrado,Não encontrado,
11395,BOTA ELASTICO N 39 MARLUVAS EVA,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 39 da marca Marluvase EVA.,"Tamanho: 39, Material: Elástico, Marca: Marluvase EVA",Não encontrado,Não encontrado,
11401,BOTA ELASTICO N 40 MARLUVAS EVA,GERAL,ACESSORIO/MIUDEZA,MATERIAL DE SEGURANCA,Bota elástica tamanho 40 da marca Marluvase EVA.,"Tamanho: 40, Material: Elástico, Marca: Marluvase EVA",Não encontrado,Não encontrado,
